date_incident,annee,mois,jour,jour_semaine,saison_cyclonique,zone_cotiere,region,district,commune,lon_geocode,lat_geocode,source_geocode,type_incident,description,personnes_concernees,deces
2021-02-28,2021,2,28,6,1,NOSY BE ET ENVIRONS,,NOSY BE,,48.235366,-13.482514,original,,"Le 26 février 2021, un plongeur, ressortissant frainçais, âgé de 52 ans, denommé ONNO Morgan, domicilié à Djamajary a été trouvé mort par noyade, dans un ilot Nosy Tanikely, Arondissement de Hell-Ville, district de Nosy Be. Avant cet incident, lors d’une sortie en mer, cette victime a été à bord d’une vedette rapide avec deux autres personnes pour faire la pêche. Après constat effectué par le médécin légiste, le défunt aurait eu une hémorragie cérébrale et qui serait à l’origine de sa mort. Le consul honoraire de France à Nosy Be et les éléménts de la Gendarmerie Nationale (Brigade de Dzamanjary) ont assisté au constat du cadavre. Le déroulement de cet accident n’est pas encore déterminé, mais l'enquête était déjà ouverte. Il est à souligner que de sa belle biodiversité marine, cet ilot a un statut d’Aire Protégée Marine et Côtière qui attire les touristes.",,
2021-03-23,2021,3,23,1,1,ANTALAHA A TOAMASINA,,TOAMASINA,,49.428528,-18.159593,original,,"Le 17 Mars 2021, le navire caboteur AURETIA, pavillon Malagasy, en partance d’Antalaha, est arrivé au port de Toamasina la nuit du 20 Mars 2021, avec le cadavre d’un jeune homme de 23 ans. Ce dernier a perdu sa vie à bord de ce navire durant leur trajet en haute mer à cause d’un problème d’estomac. Néanmoins, à leur arrivée au port, tous les passagers à bord dudit navire ont dû passer un test de Covid-19.",,
2021-04-05,2021,4,5,0,1,CAP D'AMBRE A ANTALAHA,,SAMBAVA,,50.181132,-14.270993,original,,"Le 02 mai 2021 dans l’après-midi, alors qu’il nageait dans la mer avec ses camarades, un jeune de 14 ans a disparu, emporté par une forte houle. Le 03 mai 2021 vers 8h, le corps sans vie a été retrouvé par les pêcheurs, à environ 200m de la rive, dans le fokontany d‘Ampahanisahana, commune d’Ampandrozonana, Sambava.",,
2021-04-20,2021,4,20,1,1,ANTALAHA A TOAMASINA,,MAROANTSETRA,,49.731644,-15.446104,original,,"Le 18 avril 2021 vers 18h, le navire LCT BARGE EXPRESS, MMSI 647521310, battant pavillon malagasy, en effectuant le ravitaillement en carburant au dépôt de la SOLIMA Andranonagozy, fokontany Ambatomasina dans la Commune Urbaine de Maroantsetra, s’est incliné en raison du mauvais temps et s’est échoué sur la plage. En partance de Toamasina pour approvisionner une partie de la région Est en carburant, il était arrivé à Maroantsetra le 16 avril 2021. Ce navire, appartenant à la société COLAS, affrété par la Société Logistique Pétrolière, a transporté 15 conteneurs de carburant, avec 13 passagers à son bord. Aucune perte en vie humaine n’est à déplorer. Le 21 avril 2021 vers 22H30C, le navire est déséchoué. Le 22 avril 2021 vers 12H15C, BARGE EXPRESS a effectué les opérations de déchargement de carburants dans le dépôt à Maroantsetra. Il devra rallier le port d’Antalaha le 23 avril 2021 vers midi pour des activités de ravitaillement en carburant dans le Nord-Est de Madagascar.",,
2021-04-20,2021,4,20,1,1,BESALAMPY A MOROMBE,,MAINTIRANO,,43.93875,-17.503195,original,,"Le 19 avril 2021 vers 15h, un boutre dénommé NANY, en partance de Maintirano tôt dans la matinée pour rallier Besalampy, a fait naufrage à l’entrée de l’embouchure de Tambohorano. En raison de la puissance des vagues, causées par des vents violents, ce boutre avec une trentaine de passagers à bord, s’est brisé. La mer déchainée a emporté tous les passagers. L’un d’eux a pu rejoindre la rive pour alerter la brigade de la gendarmerie locale. Des vedettes rapides ont été déployées pour récupérer les survivants et effectuer des recherches, qui ont dû être interrompues à la nuit tombante. Après la reprise des recherches le lendemain, 18 personnes parmi les passagers ont pu être sauvées. Au total, dix (10) personnes sont mortes noyées durant le naufrage. L’équipage du boutre n’a pas reçu l’aval de l’APMF pour naviguer, compte tenu des conditions météorologiques très dégradées, et les marchandises qu’il transportait sont suspectées d’être en surcharge. Le 21 avril 2021 dans la soirée, un (01) autre corps sans vie a été retrouvé. ",,
2021-04-23,2021,4,23,4,1,CAP D'AMBRE A BESALAMPY,,ANALALAVA,,47.704721,-14.446166,original,,"Le dimanche 18 avril 2021, alors que les pêcheurs revenaient d’Andrivabe Nosy lava, dans le canal de Mozambique, des vents violents (varatraza) entrainant de fortes vagues ont soudainement frappé plus d’une dizaine de bateaux. Ils n’ont pas alors pu arriver à destination, car certains ont été emportés au nord de Nosy lava, d’autres ont fait naufrage sur Nosy Saba ou Morintsa, Ankatakatabe, Ambalahonko, et d’autres ont dû jeter l’ancre au milieu de la mer en attendant que le vent se calme. Des vedettes rapides ont été déployées pour rechercher les naufragés. Deux personnes sont portées disparues et encore recherchées. Ce sont des étudiants de 15 et 18 ans qui pratiquent la pêche en dehors des périodes scolaires. D’après les informations reçues, ces pêcheurs n’ont pas été avisés du mauvais temps avant leur départ. En plus, ils ne disposent pas d'équipements de navigation tels que des gilets de sauvetage, alors que le varatraza frappe du moins jusqu’au mois de septembre. Le 27 avril 2021, des informations reçues du maire d’Analalava, à la suite des recherches effectuées par les autorités, les deux étudiants portés disparus ont été retrouvés sains et saufs à Ambarimpotaka. Ils ont été ramenés à Nosy Lava.",,
2021-04-27,2021,4,27,1,1,ANTALAHA A TOAMASINA,,TOAMASINA,,49.412339,-18.131119,original,,"Le 26 avril 2021 vers 12H30, alors qu’il était au mouillage au large, au nord du port de Toamasina, le navire cargo HASSINA, pavillon Malagasy (ex-Kiribati), MMSI 529813000, s’est échoué sur la plage près du rivage du Lycée Rabemananjara. Après la rupture de la chaine de l’ancre, les personnes à bord du navire ont essayé de le manœuvrer, vu sa proximité de la plage, quand la forte houle s’est abattue brusquement et a entrainé l’échouement. Ce navire transporte généralement des marchandises de Toamasina vers Antsiranana depuis 2017. Depuis le 29 décembre 2019, il est au port de Toamasina. Puis il a été mis en rade à cause de la pandémie et l’inexistence de marchandises. Le 27 et le 28 avril 2021 à midi durant la marée haute, les opérations de déséchouage initiées par l’armateur, l’APMF et la SPAT à l’aide du remorqueur NOE, n’ont pas abouti. Le 29 avril 2021, aucune action n’a été effectuée, mais les autorités portuaires concernées se sont réunies pour une éventuelle remise à flot du navire. Le 01er juin 2021, Adonis SA avec l'armateur et sous la houlette de l'OLEP a réussi le pompage des fuels après trois (03) jours d'effort. ",,
2021-05-06,2021,5,6,3,0,MOROMBE AU CAP SAINTE MARIE,,TOLIARA,,43.718898,-23.557462,original,,"Le 05 juin 2021 vers 06 h du matin, une pirogue à balancier motorisée a quitté Soalara Sud pour rejoindre Toliara. Quelques minutes après avoir quitté les lieux, en raison du mauvais temps, la pirogue motorisée 8 m x 0 70 m), avec 37 personnes à bord, a chaviré à deux km du lieu de départ dû à la surcharge et aux fortes houles. En conséquence, 03 corps sans vie ont été retrouvés, 06 sont portés disparus et 31 personnes ont été hospitalisées En attendant que leurs familles se manifestent, les corps ont été emmenés au Bureau de la Commune Rurale de Soalara Sud, un village de pêcheurs de la côte ouest de Madagascar, situé à environ 15 nautiques 28 km) au Sud de Toliara.",,
2021-05-06,2021,5,6,3,0,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.303849,-15.73045,original,,"Le 05 Juin 2021, le MRCC a reçu une information émanant de l’Ambassade des Comores à Mahajanga, concernant la situation en détresse de SAFARI NDJEMA, caboteur international, pavillon Comores, au large du port de Mahajanga. Le navire est en provenance de Moroni et à destination d’Anjouan, Comores., le navire est arrivé et au mouillage au large à environ 100 mètres du port de Mahajanga le 31 Mai 2021 vers 07H15Mn heures locales. En cours de protocole de restriction sanitaire, avec deux (02) équipages positifs aux Covid-19 parmi les vingt-deux (22) testés, de l’eau a commencé à entrer dans le navire. Il y a eu une avarie électrique totale à bord.",,
2021-05-14,2021,5,14,4,0,,,MADAGASCAR,,,,original,,"Le 09 mai 2021 vers 18H26 heures universelles, le navire de pêche japonais WAKASHIO MARU N°68, MMSI: 431602342 et indicatif d’appel: JNHP, a été identifié la dernière fois sur la plateforme AIS ExactearthShipview en situation de dérive avec une vitesse de 1,5 nœud. Il était alors localisé à environ 274 nautiques (507 km) au Nord-ouest de l’île aux Cochons dans les archipels de Crozet (TAAF), à environ 990 nautiques (1833km) au Sud de Madagascar. Il a embarqué à son bord 25 membres d’équipage. Selon son consignataire, le 11 mai 2021 vers 03H17 heures universelles, le navire a été détecté à la position 41°46.69'S et 048°11.55'E, à environ 311 nautiques (576km) au Nord-ouest de l’île aux Cochons, dans la zone SRR française aux TAAF. Le 11 mai 2021 vers 23H45mn heures universelles, le navire de pêche japonais WAKASHIO MARU N°58 est dérouté vers la zone pour rechercher le navire et déterminer sa position exacte. Le 12 mai 2021 vers 07H05 heures universelles, le MRCC Cape Town en Afrique du Sud a reçu alerte de détresse via mail de la part du consignataire du navire de pêche. La communication (radio, AIS) étant coupée depuis et la position du navire est devenue indéterminée. Les opérations SAR sont coordonnées par MRCC La Réunion. Le 14 mai 2021 vers 10H57mn heures universelles, WAKASHIO MARU N°58 est localisé à environ 384 nautiques (711 km) au Nord-ouest de l’île aux Cochons en transit avec une vitesse de 9,6 Nœuds. La situation météorologique sur zone est composée par un vent d’Ouest de 32 nœuds et une vague de 6,4m. ",,
2021-05-25,2021,5,25,1,0,CAP D'AMBRE A ANTALAHA,,VOHEMAR,,50.007716,-13.353482,original,,"Le 21 mai 2021 vers 06H45Mn heures locales, en provenance de Toamasina, le navire cargo RONALDO II a chaviré à l’arrivée au quai du port de Vohémar. Il transportait à son bord 14 personnes y compris les membres de l'équipage et 2.800 tonnes de sacs de ciment. Selon les renseignements recueillis, ce navire a rencontré des problèmes entre Masoala et Sambava, notamment au large du cap Masoala à cause du mauvais temps (vent fort et des vagues plus des 3,5m) qui favorisait l'entrée de l'eau à l'intérieur du navire. Une partie des ciments transportés a été avariée par l'eau. Le navire est toutefois arrivé au port de Vohémar où les autorités locales ont prêté mains fortes pour faire sortir les eaux du navire. Le 24 mai 2021 vers la fin de l'après-midi, presque 1000 tonnes de ciment ont  pu être débarquées.",,
2021-06-03,2021,6,3,3,0,CAP D'AMBRE A ANTALAHA,,SAMBAVA,,50.161274,-14.25767,original,,"Le 04 Mars 2021 vers 11h, un jeune homme de 17 ans a été emporté par la mer à la plage d’Antsaborara Sambava. Depuis ce jour, les autorités locales ont activé la recherche de ce jeune homme et il n’a pas encore été retrouvé.",,
2021-06-04,2021,6,4,4,0,,,SEYCHELLES,,55.470738,-4.673427,original,,"Dans la semaine du 29 mars 2021 un marin malagasy membre de l’équipage du navire F/V BELLE ISLE, thonier de la Sapmer, pavillon français avec MMSI 645374000 a perdu la vie après son évacuation à l'hôpital de Mahé aux Seychelles. Un autre marin de nationalité indonésienne a également été victime de cette pandémie et a succombé au même endroit. Les 33 membres d’équipage restants ont été tous testés positifs au covid. A cet effet, ils ont effectué leur confinement à bord, sous la surveillance des médecins traitants. Il est à souligner que par rapport aux mesures sanitaires à suivre, les membres de l’équipage ont rencontré de problème sur l’effectivité de la distanciation sociale, majoritairement, source de la contamination. Ils ont réclamé la jouissance des vaccins.",,
2021-06-04,2021,6,4,4,0,CAP D'AMBRE A MAHANORO,,BRICKAVILLE,,49.111397,-18.9537,original,,"Dans l’après-midi du 05 avril 2021, cinq jeunes vacanciers, originaires d'Ivato Antananarivo se sont noyés suite à leur baignade dans la mer d'Ambila Lemaitso, CR Andovorano et district de Brickaville. En effet, ils ont essayé de rejoindre le bord mais en vain. Une seule personne est rescapée et trois (03) corps dont 2 jeunes filles, âgées de 16 et 17 ans et un homme de 20 ans ont déjà été récupérés. Le corps sans vie de l’homme âgé de 25 ans, n'a pas été trouvé que dans la matinée du 07 avril 2021. Ces corps ont été transportés par voie fluviale pour rejoindre le village de Manambato où leur famille est installée, après la formalité effectuée par le médecin légiste.",,
2021-06-15,2021,6,15,1,0,ANTALAHA A TOAMASINA,,SOANIERANA IVONGO,,49.566,-16.9873,original,,"Dans la matinée du 14 juin 2021, deux pêcheurs sont partis à bord d’une même pirogue pêcher au large d’Andavaniobe, CU et district de Soanierana Ivongo, Région Analanjirofo. Quelques heures après, l’un d’eux a avisé les autorités dans le Fokontany d’Andavaniobe, de la disparition de son binôme après le chavirement de leur embarcation. Le lieu de l’incident est localisé au large d’Andavaniobe, à environ 07 km, à l’entrée de Soanierana Ivongo. Jusqu’à ce jour, le porté disparu demeure introuvable, mais les recherches se poursuivent.",,
2021-06-24,2021,6,24,3,0,,,MAYOTTE,,44.7,-13.8333333,original,,"Le navire marchand « ILES DES COMORES II » a quitté Mahajanga le 19 juin 2021 à 10 h 30 du matin, à destination d’Anjouan aux Comores le 21 juin 2021, avec 17 membres d’équipage, tous de nationalité comorienne, et transportait à son bord des planches et diverses marchandises. Ce navire, enregistré au port de Mutsamudu sous N°1600019 a été signalé par le CRFIM, comme non arrivé à son port de destination. A la suite de cette alerte, le navire a été retrouvé par MRCC Réunion, tombé en panne moteur, à la position 13 50’19’'S 044 42 25 ' à 57 nm de l’île de MAYOTTE. Un navire à proximité, le BW RYE, lui a fourni du carburant mais le moteur n'a pas pu redémarrer. En raison de la forte houle, le remorquage par le BW RYE n’était pas possible, et ce dernier devait repartir pour rejoindre sa destination initiale, en attendant un autre navire dépêché de Mutsamudu pour le remorquage.",,
2021-07-04,2021,7,4,6,0,ANTALAHA A TOAMASINA,,TOAMASINA,,49.407696,-18.121759,original,,"Le 03 avril 2021 vers 06 H 30 C, après un appel téléphonique émanant d’une certaine personne, rapportant la présence d’un cadavre sur la plage, près du lycée Jacques Rabemanajara, les éléments de la Police nationale se sont dépêchés sur les lieux pour constat. Ils ont trouvé un corps sans vie d’un homme d’une cinquantaine d’âge. Après le rapport du médecin chargé de l’autopsie, ce n’est pas un mort par noyade, car on n’a trouvé aucune trace d’eau dans ses poumons. La cause exacte du décès n’est pas encore identifiée, l’enquête a été ouverte par la Police Nationale.",,
2021-07-14,2021,7,14,2,0,,,MAHAJANGA,,44.41666667,-14.90166667,original,,"Le
13 juillet 2021 dans l’après midi, vers 1500 heure s
sur le plate forme d’échange et de partage d’informations
maritime IORIS, le Centre Régional de Coordination des
Opérations en Mer ( Seychelles a transmis des
informations concernant le navire M/V SAMBIRANO
pavillon Malagasy selon lesquelles c elui ci aurait signalé
un message de détresse « MAYDAY RELAY » Il a quitté
le port de Moroni, Comores, le 8 juillet 2021 vers 4 h 45
UTC avec 11 membres d'équipage. Le 15 juillet 2021, à 21H08C une équipe mixte composée par deux (02) policiers, (02) éléments de la Gendarmerie et un(01) médecin à bord de la vedette GAELLE, avec  1000 litres de carburant, a appareillé de Mahajanga pour aller à l’encontre du navire  MV SAMBIRANO , en suivant les informations relatives à la dérive calculée par le CROSS La Réunion concernant la position estimative dudit navire. Le 16 juillet 2021, vers 5 heures du matin, une position estimative a été transmise par CROSS RU,  entre le Cap Tanjo, au Sud-Ouest de Mahajanga et le Nosy Makamby, où se trouverait ledit navire.  Entre le 14 juillet et le 16  juillet 2021, le MV SAMBIRANO a reçu au total 2000 litres de gasoil dont 600 litres donnés par le navires BW BRUSSELS, 400 litres fournis par le pétrolier MV FLEVES et 1000 litres livrés par l’équipe à bord de la vedette GAELLE , en partance de Mahajanga. Depuis ce jour, vers 13 heures, le navire MV ALFIOS qui se trouvait à proximité, remplissait le rôle d’intermédiaire, en termes de communication, entre MRCC Madagascar et  le commandant du navire MV SAMBRANO.Le navire MV SAMBIRANO se trouvait au mouillage à la position 14°54.60'S - 044°25.90'E, au Nord- Ouest de Mahajanga et le 16 juillet 2021, vers 09H26, le ravitaillement en carburants par la vedette GAELLE, au profit de MV SAMBIRANO,  a été effectué. Le MV SAMBIRANO a ensuite quitté la zone pour rejoindre Mahajanga le 16 juillet 2021 vers 20H30C.",,
2021-07-19,2021,7,19,0,0,MOROMBE AU CAP SAINTE MARIE,,TOLIARA,,43.673008,-23.37055,original,,"Le 12 juillet 2021, le corps sans vie d’un homme, âgé de 40 ans, domicilié à Ankiebe Bas Toliara a été découvert au bord de la mer à l’Est du port de Toliara. Ce corps nu a été emporté par les vagues et a été allongé en position de cubitus ventral, deux bras légèrement fléchi au-dessus du thorax. D’après le constat effectué par le médecin légiste, aucune trace de lésion n’a été constatée. L’examen du corps n’a pas relevé la cause du décès. Les membres de sa famille n’ont pas voulu procéder à l’autopsie. Le corps a déjà été remis à sa famille. Par ailleurs, le Service Régional de la Police Judiciaire a saisi cette affaire.",,
2021-07-27,2021,7,27,1,0,NOSY BE ET ENVIRONS,,AMBANJA,,48.35192,-13.534433,original,,"Le 17 juillet 2021 vers 09h, au port d’Ankify, un camion chargé de sable est tombé à la mer lors de son embarquement à bord du bac dénommé L’ECLAIR, qui relie Ankify à Nosy Be. Après défaillance du frein arrière du camion, les cordes qui l’ont rattachées au bac se sont cassées, causant ainsi cet accident. Toutefois aucune perte en vie humaine n’est à déplorer.",,
2021-07-27,2021,7,27,1,0,MAHANORO AU CAP SAINTE MARIE,,TAOLAGNARO,,46.991177,-25.017182,original,,"Le 27 juillet 2021 en début d’après-midi, un cadavre a été découvert sur la plage de Blue Moon, Fokontany Amparihy, dans la CU Taolagnaro. Il s’agit d’un corps d’une femme de 27 ans déclarée disparue depuis le 24 juillet 2021, totalement abimé par le sable et les vagues. Les autorités locales (Police Nationale, Gendarmerie Nationale, BMH, Mairie de Taolagnaro, etc.) étaient présents sur les lieux pour récupérer la victime du sable. Durant l’investigation, sa famille affirme qu’elle a quittée son domicile le 18 juillet 2021 à partir de 17h sans aviser personne et est restée injoignable depuis, et c’est quelques jours après la déclaration de disparition a été faite auprès des autorités locales. Mais après avoir réquisitionné ses appels téléphoniques que la Brigade de la Gendarmerie Nationale de Taolagnaro puisse interpeller son compagnon. Néanmoins, cet acte pourrait être commis par son époux pour raison de jalousie. Cette affaire a été déferrée au parquet le 02 Août 2021, avec les présumés auteurs suscités.",,
2021-08-01,2021,8,1,6,0,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.35754,-15.753018,original,,"Dans la soirée du 08 janvier 2021, dans la partie du village touristique à Mahajanga lors d’une opération de sauvetage, un membre d’équipage d’une vedette est mort noyé. Ayant été alerté de la panne d’une autre vedette au large, ils sont venus au secours lorsque la victime s’est jetée à la mer pour secourir.",,
2021-08-14,2021,8,14,5,0,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.45301,-15.542773,original,,13 Août 2021 *Noyade à Antsanitia,,
2021-08-17,2021,8,17,1,0,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.319934,-15.716214,original, ,15 Août 2021 *Noayade à Maroala,,
2021-08-22,2021,8,22,6,0,NOSY BE ET ENVIRONS,,NOSY BE,,48.270073,-13.323155,original,,17 Août 2021 *Collision entre *boutre MARIA-2 et *Catamaran DIVING CATTITUDE,,
2021-08-30,2021,8,30,0,0,ANTALAHA A TOAMASINA,,Soanierana Ivongo,,49.590597,-16.913812,original,,29 Août 2021 *Echouement navire MS MANUELLA,,
2021-09-03,2021,9,3,4,0,CAP D'AMBRE A BESALAMPY,,SOALALA,,45.317202,-16.103145,original,,"Le vendredi 05 mars 2021 dans l’après-midi, une vedette de pêcheurs, avec 8 personnes à bord, a fait naufrage à environ 2 kilomètres au large des côtes de Soalala dans la région Boeny. Malgré le mauvais temps, les pêcheurs sont quand même sortis en mer. Leur bateau a été malmené par les violentes vagues. Certains occupants du bateau ont réussi à rejoindre la rive du fokontany de Baly, CR et District de Soalala car ils se sont agrippés au congélateur du bateau. Mais malheureusement deux d’entre eux, trop fatigués, n'ont pas survécu. Les corps des victimes ont déjà été retrouvés au bord de la mer au nord de Maroalika le jour même vers 18Heures et l’autre le 08 mars 2021 vers 04Heures.",,
2021-09-05,2021,9,5,6,0,CAP D'AMBRE A BESALAMPY,,SOALALA,,45.328388,-16.098865,original,,04 Septembre 2021*Naufrage du boutre TANTERAKA,,
2021-09-14,2021,9,14,1,0,MAHANORO AU CAP SAINTE MARIE,,TAOLAGNARO,,47.019736,-25.141988,original, ,01er Septembre 2021*Demande assistance médicale*navire LNG SOKOTO,,
2021-09-16,2021,9,16,3,0,CAP D'AMBRE A BESALAMPY,,NOSY MAKAMBY,,45.940822,-15.768447,original,,15 Septembre 2021*Naufrage navire MAMILAZA,,
2021-09-17,2021,9,17,4,0,CAP D'AMBRE A BESALAMPY,,Ile Glorieuse,,47.805135,-12.158382,original,,20 Août 2021*Disparition embarcation*ZANAKA MEVARANO,,
2021-09-20,2021,9,20,0,0,CAP D'AMBRE A BESALAMPY,,NOSY BE,,46.870771,-13.054604,original,,16 Septembre 2021*Panne technique de BOUROIKOU,,
2021-09-24,2021,9,24,4,0,BESALAMPY A MOROMBE,,BEMOKOTRA,,44.157123,-17.092196,original,,22 Septembre 2021*Echouement du boutre JERIMIRA,,
2021-09-26,2021,9,26,6,0,MAHANORO AU CAP SAINTE MARIE,,MANANJARY,,48.382618,-21.156153,original,,19 Septembre 2021*Echouement navire DAVINAH,,
2021-09-28,2021,9,28,1,0,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.312004,-15.699154,original,,26 Septembre 2021*Naufrage d'un Jet Ski,,
2021-10-03,2021,10,3,6,0,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.356949,-15.752311,original,,"Le dimanche 07 mars 2021 dans l’après-midi au Village Touristique à Mahajanga, un garçon de 12 ans s’est noyé. Le corps sans vie du garçon a été retrouvé quelques heures après sa disparition. Il est emmené à la morgue de l’hôpital d’Androva, car aucun membre de sa famille ne s’était présenté. ",,
2021-10-05,2021,10,5,1,0,CAP D'AMBRE A BESALAMPY,,ANALALAVA,,47.617002,-15.436772,original,,"Le 07 mai 2021, un chaland baptisé SALAGNA avec deux (02) membres de l'équipage, transportant 18 passagers et 6 paniers de poissons séchés à bord, a quitté Andamoty, CR Mahadrodroka à destination de Betsimipoaka CR Marovantaza dans le district d'Analalava. Le même jour vers 23 h, à Betsimipoaka au cours de la manœuvre à quai, l’embarcation a chaviré en raison de la forte houle et de la surcharge du navire. A cet effet, cinq (05) personnes sont tombées à l’eau dont l’une d’entre elles est retrouvée inanimée le jour de l’accident. Parmi les disparus figurent un bébé de neuf mois. Deux corps de femmes ont été trouvés le 10 mai 2021. ",,
2021-10-08,2021,10,8,4,0,BESALAMPY A MOROMBE,,BESALAMPY,,44.415904,-16.680105,original,,05 Octobre 2021*Naufrage du boutre FANANARADY,,
2021-10-12,2021,10,12,1,0,ANTALAHA A TOAMASINA,,MANANARA AVARATRA,,49.751348,-16.158587,original,,10 Octobre 2021*Naufrage d'une pirogue,,
2021-10-13,2021,10,13,2,0,ANTALAHA A TOAMASINA,,TOAMASINA,,49.412724,-18.131573,original,,09 Octobre 2021*Noyade mortel d'un pêcheur,,
2021-10-14,2021,10,14,3,0,MOROMBE AU CAP SAINTE MARIE,,AMPANIHY,,44.276007,-25.191062,original,,09 Octobre 2021*Naufrage d'une vedette,,
2021-10-20,2021,10,20,2,0,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.281042,-15.75281,original,,16 Octobre 2021*Naufrage d'une pirogue,,
2021-10-24,2021,10,24,6,0,MAHANORO AU CAP SAINTE MARIE,,NOSY VARIKA,,48.529795,-20.582528,original,,20 Octobre 2021*Collision des embarcations Trans POSÉIDON et Trans JOKER 3,,
2021-10-27,2021,10,27,2,0,,,TOLIARA,,41.03991,-22.654826,original,,25 Octobre 2021*Demande EVASAN CLIPPERTON,,
2021-11-02,2021,11,2,1,1,NOSY BE ET ENVIRONS,,NOSY BE,,47.804368,-13.546288,original,,1er Novembre 2021*Naufrage d'une embarcation en bois,,
2021-11-02,2021,11,2,1,1,NOSY BE ET ENVIRONS,,NOSY BE,,47.692778,-12.682222,original,,1er Novembre 2021*Une nappe de pollution marine,,
2021-11-02,2021,11,2,1,1,ANTALAHA A TOAMASINA,,SOANIERANA-IVONGO,,49.587855,-16.91525,original,,30 Octobre 2021*Echouage du navire,,
2021-11-03,2021,11,3,2,1,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.307713,-15.725428,original,,03 Novembre 2021*Accident de soudure à bord de VILLE DE FOMBONI,,
2021-11-07,2021,11,7,6,1,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,45.953015,-15.723273,original,,05 Novembre 2021*Panne technique d'une vedette,,
2021-11-10,2021,11,10,2,1,BESALAMPY A MOROMBE,,MAINTIRANO,,43.061825,-17.497003,original,,07 Novembre 2021*POLMAR detectée par le « RADARSAT-2 - SCWA»,,
2021-11-18,2021,11,18,3,1,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.291493,-15.782233,original,,18 Novembre 2021*Naufrage d'une pirogue TIALONGO,,
2021-11-29,2021,11,29,0,1,ANTALAHA A TOAMASINA,,FENERIVE ATSINANANA,,49.415345,-17.38063,original,,24 Novembre 2021*Noyade de deux collégiens,,
2021-12-05,2021,12,5,6,1,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.318354,-15.68541,original,,"Le 08 mai 2021 vers 06 heures du matin, les éléments du Service Régional de la Police Judiciaire ont découvert un corps sans vie, dépourvu de vêtements, allongé sur la plage au bord de la mer du village touristique, Fokontany Mahavoky Sud, CU de Mahajanga. Le médecin légiste du BMH de cette localité a procédé au constat. Il s'agit d'un homme âgé aux environs de 50 ans et la cause de la mort de la victime n'est pas encore déterminée. Aucun membre de sa famille ne s'est présenté auprès de l'autorité. A cet effet, son identité est également inconnue. Le corps a été enterré le 11 mai 2021 par les responsables du BMH.",,
2021-12-07,2021,12,7,1,1,CAP D'AMBRE A BESALAMPY,,MAHAJANGA,,46.315738,-15.725848,original,,07 Décembre 2021*Incendie à bord de ARIANE EXPRESS,,
2021-12-20,2021,12,20,0,1,ANTALAHA A TOAMASINA,,SOANIOERANA IVONGO,,49.729276,-16.869622,original,,20 décembre 2021*Naufrage de MS FRANCIA III,,
2021-12-20,2021,12,20,0,1,ANTALAHA A TOAMASINA,,FENOARIVO ATSINANANA,,49.472082,-17.521597,original,,20 décembre 2021*Crash de l'hélicoptère OSCAR OSCAR,,
2021-12-27,2021,12,27,0,1,,,MORONDAVA,,42.489722,-20.251389,original,,25 Décembre 2021*Présence POLMAR,,
2021-12-27,2021,12,27,0,1,,,BELO SUR MER,,43.990501,20.750735,original,,24 Décembre 2021*Naufrage de boutre VOLILISOA,,
2022-01-04,2022,1,4,1,1,ANTALAHA A TOAMASINA,,,Vinanivao,50.26725,-15.878718,original,ACC_NAUFRAGE,Le 1er avril 2022 après avoir été avisée par le chef secteur de Namatoana fokontany Fampotabe et Commune Rurale de Vinanivao sur l’existence d’un accident de navigation d’un navire dans sa circonscription administrative la Brigade de la Gendarmerie d'Ampanavoana s’est dépêchée sur place. L’équipe de la Gendarmerie a constaté que c’était le navire de cabotage en bois M.S SOLAYAH II immatriculé SM 20.026 avec cinq membres d’équipage à bord qui s’est échoué au large à 50 mètres environ du port naturel du village. Les membres de l’équipage sont sains et saufs. Toutefois les dégâts matériels étaient assez lourds. A l’issue d’une enquête sommaire le commandant de bord dudit navire a avoué que l'accident est survenu le 1er avril 2022 vers 10 heures 30 minutes suite à une violation des consignes lancés par des responsables portuaires et maritimes sur la présence d'un mauvais temps en mer.,,
2022-01-19,2022,1,19,2,1,ANTALAHA A TOAMASINA,ATSINANANA,TOAMASINA,Anjoma,49.39509,-18.18028,original,ACCIDENT_CADAVRE,Le 15 Janvier 2022 le cadavre d’un homme d’environ 40 ans a été découvert sur la plage du Fokontany Analakininina Commune Anjoma District de Toamasina. ,,
